url,status,notes
https://www.lincolninternational.com/transactions/schlecker-group-has-sold-its-subsidiary-to-systeme-u/,,
https://www.lincolninternational.com/transactions/jacob-ash-has-been-sold-to-bridge-street-capital/,,
https://www.lincolninternational.com/transactions/spx-corporation-has-sold-cofimco-to-madison-capital-partners/,,
https://www.lincolninternational.com/transactions/cts-has-acquired-smtek-international/,,
https://www.lincolninternational.com/transactions/tonka-bay-has-sold-penn-wheeling-closure-to-tecnocap/,,
https://www.lincolninternational.com/transactions/lasalle-capital-group-has-sold-chasedesign-to-ipg/,,
https://www.lincolninternational.com/transactions/onlineprinters-raised-financing-to-acquire-lasertryk/,,
https://www.lincolninternational.com/transactions/graham-partners-has-acquired-ground-effects-ltd/,,
https://www.lincolninternational.com/transactions/oakley-capital-private-equity-refinanced-intergenia/,,
https://www.lincolninternational.com/transactions/kennametal-sold-its-castings-steel-fabrication-and-deburring-businesses/,,
https://www.lincolninternational.com/transactions/vince-has-refinanced-its-senior-credit-facilities-with-citizens-and-crystal-financial/,,
https://www.lincolninternational.com/transactions/united-stationers-has-sold-azerty-to-synnex-corporation/,,
https://www.lincolninternational.com/transactions/dover-corporation-has-sold-the-fine-filtration-business-of-rpa-to-eaton/,,
https://www.lincolninternational.com/transactions/imd-has-raised-financing-to-acquire-ebus/,,
https://www.lincolninternational.com/transactions/comvest-partners-has-sold-red-hawk-fire-security-to-adt/,,
https://www.lincolninternational.com/transactions/bayside-capital-has-sold-environmental-filtration-technologies-to-nederman-holding/,,
https://www.lincolninternational.com/transactions/cid-capital-has-sold-gt-exhaust-to-industrial-acoustics-company/,,
https://www.lincolninternational.com/transactions/calder-group-has-been-refinanced/,,
https://www.lincolninternational.com/transactions/north-castle-partners-has-acquired-curves-international/,,
https://www.lincolninternational.com/transactions/eci-has-refinanced-kelvin-hughes/,,
https://www.lincolninternational.com/transactions/kolnarena-beteiligungsgesellschaft-mbh-has-sold-arena-management-gmbh-to-cts-eventim-ag/,,
https://www.lincolninternational.com/transactions/compass-has-sold-halo-to-candlelight/,,
https://www.lincolninternational.com/transactions/arsenal-capital-partners-has-acquired-plasticolors-inc/,,
https://www.lincolninternational.com/transactions/quad-c-has-sold-tlc-companies-to-high-street-capital/,,
https://www.lincolninternational.com/transactions/certified-power-has-been-sold-to-an-affiliate-of-sun-capital-partners/,,
https://www.lincolninternational.com/transactions/fongs-industries-has-acquired-monforts-group-from-l-possehl-co-mbh/,,
https://www.lincolninternational.com/transactions/schlecker-group-has-sold-its-czech-subsidiary-to-p-k-solvent/,,
https://www.lincolninternational.com/transactions/tenex-capital-management-has-acquired-rush-sales/,,
https://www.lincolninternational.com/transactions/merfish-pipe-supply-company-and-pipe-exchange-have-been-sold-to-one-equity-partners/,,
https://www.lincolninternational.com/transactions/benoit-collomb-and-the-shareholders-of-gpl-industrie-have-sold-siraga-to-al-ayuni-siraga/,,
https://www.lincolninternational.com/transactions/kernel-seasons-has-been-sold-to-vmg/,,
https://www.lincolninternational.com/transactions/activa-cdc-and-omnes-have-acquired-armatis-and-merged-it-with-laser-contact/,,
https://www.lincolninternational.com/transactions/intermediate-capital-group-has-acquired-symingtons/,,
https://www.lincolninternational.com/transactions/precision-partners-has-sold-motorwheel-to-enpro-industries-stemco/,,
https://www.lincolninternational.com/transactions/trelleborg-has-sold-its-carbody-division-to-bavaria-industriekapital/,,
https://www.lincolninternational.com/transactions/valensina-group-has-sold-its-business-unit-donath-to-anton-hubner/,,
https://www.lincolninternational.com/transactions/towerbrook-has-raised-financing-to-acquire-volution/,,
https://www.lincolninternational.com/transactions/fawn-industries-has-sold-the-ems-assets-of-fawn-electronics-to-acdi/,,
https://www.lincolninternational.com/transactions/guardian-industries-has-sold-custom-glass-solutions-to-stellex-capital-management/,,
https://www.lincolninternational.com/transactions/madison-capital-partners-affiliate-hudson-products-corporation-has-been-sold-to-the-sterling-group/,,
https://www.lincolninternational.com/transactions/dover-corporation-has-sold-kurz-kasch-to-monomoy-capital-partners/,,
https://www.lincolninternational.com/transactions/svoboda-collins-has-sold-coffee-bean-international-to-farmer-brothers-coffee/,,
https://www.lincolninternational.com/transactions/360t-has-been-sold-to-summit-partners/,,
https://www.lincolninternational.com/transactions/edeka-marktkauf-has-sold-marktkauf-baumarkte-to-rewe-group/,,
https://www.lincolninternational.com/transactions/audax-group-has-sold-coast-crane-company-to-northwest-capital-appreciation/,,
https://www.lincolninternational.com/transactions/parsytec-ag-has-been-sold-to-isra-vision-ag/,,
https://www.lincolninternational.com/transactions/benshaw-has-been-sold-to-curtiss-wright-corporation/,,
https://www.lincolninternational.com/transactions/chicago-growth-partners-has-sold-airpax-to-sensata-technologies/,,
https://www.lincolninternational.com/transactions/ecco-group-has-been-sold-to-berwind/,,
https://www.lincolninternational.com/transactions/tropitone-furniture-co-has-been-sold-to-pfingsten-partners/,,
https://www.lincolninternational.com/transactions/detrex-has-sold-harvel-plastics-to-georg-fischer/,,
https://www.lincolninternational.com/transactions/invest-ag-has-sold-mediashop-to-aws-mittelstandsfonds/,,
https://www.lincolninternational.com/transactions/dover-corporation-has-sold-graphics-microsystems-inc-to-advanced-vision-technology-ltd/,,
https://www.lincolninternational.com/transactions/sun-capital-partners-has-sold-thermasys-corporation-to-wellspring-capital-management/,,
https://www.lincolninternational.com/transactions/audax-group-has-sold-a-d-technologies-to-chs-capital/,,
https://www.lincolninternational.com/transactions/haas-tcm-has-merged-with-an-affiliate-of-the-jordan-company/,,
https://www.lincolninternational.com/transactions/chb-capital-has-sold-hirel-systems-to-vishay-intertechnology/,,
https://www.lincolninternational.com/transactions/concord-international-has-been-sold-to-platinum-equity/,,
https://www.lincolninternational.com/transactions/rs-electronics-has-been-sold-to-wesco-international/,,
https://www.lincolninternational.com/transactions/century-plastics-has-been-sold-to-cie-automotives-autometal-s-a/,,
https://www.lincolninternational.com/transactions/racke-has-sold-five-of-its-wine-brands-and-its-bottling-plant-in-mainz-hechtsheim-to-gcf/,,
https://www.lincolninternational.com/transactions/safety-kleen-has-sold-its-hebron-ohio-operations-to-clean-harbors/,,
https://www.lincolninternational.com/transactions/linsalata-capital-partners-has-sold-the-tranzonic-companies-personal-care-division-to-albaad-massuot-yitzhak-ltd/,,
https://www.lincolninternational.com/transactions/venture-capital-has-sold-visionsense-to-medtronic/,,
https://www.lincolninternational.com/transactions/preco-has-sold-its-alarms-and-light-division-to-ecco-group-a-portfolio-company-of-berwind/,,
https://www.lincolninternational.com/transactions/reunion-industries-in-the-section-363-sale-of-cp-industries-to-everest-kanto-cylinder/,,
https://www.lincolninternational.com/transactions/ampro-has-been-sold-to-adlink-technology/,,
https://www.lincolninternational.com/transactions/fulham-co-has-sold-kerk-to-harbour-group/,,
https://www.lincolninternational.com/transactions/wolverine-tube-has-sold-its-london-ontario-and-canada-tube-operations-to-roycap-merchant-banking-group/,,
https://www.lincolninternational.com/transactions/auctus-has-sold-abieta-to-arizona-chemical/,,
https://www.lincolninternational.com/transactions/fcde-management-have-raised-financing-for-weyou-group/,,
https://www.lincolninternational.com/transactions/racke-group-has-sold-racke-polska-to-h-partners-w-s/,,
https://www.lincolninternational.com/transactions/rjd-partners-has-sold-european-boating-holidays-to-fsi-regions/,,
https://www.lincolninternational.com/transactions/the-riverside-company-has-sold-shinsouki-to-isigma-capital/,,
https://www.lincolninternational.com/transactions/aerovision-has-been-sold-to-lkq-corporation/,,
https://www.lincolninternational.com/transactions/arques-has-sold-rohner-to-bluo/,,
https://www.lincolninternational.com/transactions/the-riverside-company-has-sold-justrite-manufacturing-company-to-baird-capital-partners/,,
https://www.lincolninternational.com/transactions/brunswick-corporation-has-sold-zebco-european-operations-to-zebco-sports-europe-ltd/,,
https://www.lincolninternational.com/transactions/siemens-ag-has-sold-siemens-building-technologies-electronic-gmbh-to-hsh-n-kapital/,,
https://www.lincolninternational.com/transactions/lisi-group-has-sold-indraero-sirens-floor-covering-activity-to-daher/,,
https://www.lincolninternational.com/transactions/groupe-seps-has-been-sold-to-affiches-parisiennes/,,
https://www.lincolninternational.com/transactions/amerigon-has-acquired-w-e-t-automotive-systems/,,
https://www.lincolninternational.com/transactions/capital-resource-partners-has-refinanced-k2-industrial-services/,,
https://www.lincolninternational.com/transactions/siegel-robert-has-sold-siegel-robert-automotive-and-renders-a-fairness-opinion-to-the-board-of-directors/,,
https://www.lincolninternational.com/transactions/activa-capital-has-sold-francoise-saget-linvosges-to-groupe-alpha/,,
https://www.lincolninternational.com/transactions/blue-wolf-ahd-atlas-holdings-recapitalized-twin-rivers/,,
https://www.lincolninternational.com/transactions/hochtemperatur-engineering-has-sold-bachmann-industries-to-clyde-bergemann-power-group/,,
https://www.lincolninternational.com/transactions/wynnchurch-capital-secures-financing-to-acquire-texas-hydraulics/,,
https://www.lincolninternational.com/transactions/omnes-capital-lfpi-and-pechel-have-sold-sateco-to-naxicap-partners/,,
https://www.lincolninternational.com/transactions/insight-equity-holdings-has-refinanced-the-berry-family-of-nurseries/,,
https://www.lincolninternational.com/transactions/pfingsten-refinanced-fireking/,,
https://www.lincolninternational.com/transactions/bregal-unternehmerkapital-and-tabularius-verwaltungs-have-acquired-syntela-it-dienstleistungs/,,
https://www.lincolninternational.com/transactions/groupe-stars-service-acquired-tse-from-biomnis/,,
https://www.lincolninternational.com/transactions/timepartner-group-has-been-sold/,,
https://www.lincolninternational.com/transactions/oberberg-has-been-sold-to-odewald-compagnie/,,
https://www.lincolninternational.com/transactions/merit-capital-has-sold-angus-industries-to-worthington/,,
https://www.lincolninternational.com/transactions/kps-has-acquired-american-efird/,,
https://www.lincolninternational.com/transactions/quadrimex-sold-to-fia-partners/,,
https://www.lincolninternational.com/transactions/avenir-has-sold-exameca-to-ad-industrie/,,
https://www.lincolninternational.com/transactions/pioneer-equity-partners-has-invested-in-bni/,,
https://www.lincolninternational.com/transactions/capital-for-business-has-sold-digi-star-to-baird-capital-partners/,,
https://www.lincolninternational.com/transactions/richco-inc-has-been-sold-to-filtrona-plc/,,
https://www.lincolninternational.com/transactions/dyson-group-has-sold-saffil-group-to-unifrax/,,
https://www.lincolninternational.com/transactions/clearlight-partners-has-sold-switchcraft-to-heico-corporation/,,
https://www.lincolninternational.com/transactions/lemarne-corporation-has-sold-lemtronics-to-altaris-capital-partners-paramit-corporation/,,
https://www.lincolninternational.com/transactions/nibco-has-sold-tolco-to-cooper-b-line/,,
https://www.lincolninternational.com/transactions/trelleborg-has-sold-airax-to-defta/,,
https://www.lincolninternational.com/transactions/cummins-has-sold-its-filtration-business-to-industrial-opportunity-partners/,,
https://www.lincolninternational.com/transactions/hitec-industries-has-sold-gregoire-to-same-deutz-fahr/,,
https://www.lincolninternational.com/transactions/blount-international-has-acquired-woods-equipment-company/,,
